SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT6581,UT578_A,UT578_AF,UT578_AS,sum
0.0,0.0,0.0,0.0,385.0,115.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,651.0
0.0,355.0,8.25,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,504.25
0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,746.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,250.0,0.0,0.0,0.0,125.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,386.0
39.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.775
0.0,0.0,0.0,0.0,0.0,205.0,380.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,691.0
0.0,385.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,551.5
34.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,310.9375
0.0,0.0,0.0,0.0,0.0,0.0,220.0,35.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,346.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,225.0,0.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,606.0
0.0,95.0,0.0,25.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,236.0
41.387499999999996,0.0,0.0,0.0,0.0,0.0,30.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,177.3875
39.775,0.0,0.0,110.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.775
0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,190.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,331.0
0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,220.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,386.0
0.0,0.0,70.125,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,576.125
39.775,0.0,72.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,208.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,60.0,250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,561.0
0.0,65.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,531.0
0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,220.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,611.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,340.0,0.0,0.0,0.0,185.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,681.0
26.3375,0.0,39.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127.2125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,365.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,681.0
0.0,0.0,0.0,225.0,40.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,386.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,0.0,0.0,255.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,316.0
29.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,110.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,355.5625
22.037499999999998,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,428.0375
19.8875,0.0,34.375,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.2625
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.6
11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,245.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,332.825
29.5625,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,540.5625
11.2875,0.0,0.0,0.0,0.0,0.0,30.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,282.2875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,115.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,346.0
0.0,0.0,0.0,0.0,0.0,0.0,310.0,230.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,586.0
0.0,0.0,30.25,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,376.25
5.375,0.0,92.125,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,293.5
0.0,340.0,20.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,541.625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,165.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,531.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,325.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,686.0
3.7624999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,424.7625
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,135.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,231.0
0.0,0.0,0.0,0.0,95.0,0.0,15.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,346.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,305.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,566.0
0.0,0.0,24.75,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,295.75
0.0,0.0,30.25,0.0,0.0,0.0,0.0,215.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,566.25
0.0,0.0,6.875,0.0,0.0,0.0,0.0,310.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,692.875
0.0,0.0,48.125,0.0,0.0,0.0,135.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,499.125
0.0,0.0,55.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,171.0
22.575,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,688.575
5.375,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,106.375
29.5625,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,475.5625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,65.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,161.0
0.0,0.0,0.0,0.0,0.0,270.0,0.0,195.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,576.0
0.0,0.0,70.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,345.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,761.125
0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,486.0
0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,245.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,676.0
0.0,250.0,79.75,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,385.75
31.174999999999997,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247.175
0.0,0.0,0.0,0.0,0.0,130.0,155.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,496.0
0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,310.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,441.0
0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,391.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,30.0,260.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,666.0
0.0,0.0,0.0,0.0,105.0,0.0,0.0,70.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,441.0
0.0,295.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,441.0
0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,381.0
0.0,70.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,636.0
0.0,0.0,0.0,10.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,581.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,265.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,771.0
0.0,0.0,78.375,0.0,0.0,0.0,0.0,0.0,105.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,329.375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,255.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,741.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,10.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,711.0
0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,190.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,601.0
38.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.69999999999999
0.0,0.0,28.875,0.0,125.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,169.875
0.0,0.0,6.875,0.0,0.0,320.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,482.875
33.324999999999996,0.0,79.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,339.075
24.1875,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.1875
9.674999999999999,0.0,41.25,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,220.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,606.0
0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,380.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,776.0
32.7875,230.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,573.7875
0.0,0.0,0.0,0.0,0.0,0.0,225.0,40.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,366.0
0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,180.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.0
29.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,160.025
0.0,0.0,63.25,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,389.25
0.0,0.0,0.0,365.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,721.0
17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,378.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,55.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,601.0
0.0,0.0,28.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,255.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,569.875
0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,691.0
0.0,0.0,0.0,230.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,616.0
0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,726.0
0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,334.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,706.0
0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,766.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,300.0,0.0,0.0,0.0,155.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,566.0
0.0,0.0,0.0,0.0,0.0,0.0,325.0,65.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,656.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,155.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,246.0
0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,175.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,501.0
0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,235.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,756.0
0.0,0.0,99.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,225.0
8.0625,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,654.0625
40.85,0.0,23.375,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,325.225
0.0,0.0,0.0,40.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,196.0
0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,95.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,301.0
